author name,tokenized_sentence
Humayun Ahmed,"সুরাইয়া বলল, কোথায় ব্যথা করে পেটে ?"
Humayun Ahmed,"ইমন বলল, না পেটে না ।"
Humayun Ahmed,তাহলে কোথায় ?
Humayun Ahmed,"ইমন ভুরু কুঁচকে বলল, পুন্দে ব্যথা ।"
Humayun Ahmed,সুরাইয়া হতভম্ব।
Humayun Ahmed,পুন্দে ব্যথা মানে ?
Humayun Ahmed,এটা কোন ধরনের ভাষা ?
Humayun Ahmed,সুরাইয়া প্রায় কেঁদে ফেলার উপক্রম করল—এই ছেলে কি সব ভাষা শিখছে ?
Humayun Ahmed,ইমন সরু চোখ করে মা'র দিকে তাকিয়ে আছে।
Humayun Ahmed,তার কোথাও কোন ব্যথা নেই।
Humayun Ahmed,সে একটা নতুন শব্দ শিখেছে।
Humayun Ahmed,মা'র উপর সে এই শব্দের প্রভাব লক্ষ্য করছে।
Humayun Ahmed,বুঝতে পারছে প্রভাব ভয়াবহ।
Humayun Ahmed,কাজেই এই শব্দ তাকে আরো ব্যবহার করতে হবে ।
Humayun Ahmed,সুরাইয়া শাশুড়িকে এই সব নিয়ে কিছু বলতে পারছে না।
Humayun Ahmed,তিনি যদি স্থায়ী ভাবে তাদের সঙ্গে থাকতেন তাহলে সুরাইয়া অবশ্যই বলত।
Humayun Ahmed,তিনি প্রতিবছর মাসখানিকের জন্যে ছেলের কাছে থাকতে আসেন।
Humayun Ahmed,সম্মানিত একজন অতিথিকে নিশ্চয়ই মুখের উপর বলা যায় না- আপনি আমার ছেলেকে আজে বাজে ভাষা শেখাবেন না।
Humayun Ahmed,"তিনি যখন পান খেয়ে মেঝেতেই পিক ফেলেন তখন তাঁকে বলা যাবে না-“মা, আপনি পানের পিক মেঝেতে না ফেলে বেসিনে ফেলবেন।”"
Humayun Ahmed,"তিনি যখন পান খেয়ে মেঝেতেই পিক ফেলেন তখন তাঁকে বলা যাবে না-“মা, আপনি পানের পিক মেঝেতে না ফেলে বেসিনে ফেলবেন।”"
Humayun Ahmed,তার শাশুড়ির যে ব্যাপারটা সুরাইয়ার অসহ্য লাগে তা হচ্ছে—তিনি শাড়ির নিচে ব্লাউজ-ট্রাউজ কিছুই পরেন না।
Humayun Ahmed,"তার নাকি দমবন্ধ

লাগে ।"
Humayun Ahmed,সুরাইয়া লক্ষ্য করেছে ইমন কৌতূহলী চোখে তার দাদুর আদুল গায়ের দিকে তাকিয়ে থাকে ।
Humayun Ahmed,এই বয়সের বাচ্চাদের কৌতূহল থাকে তীব্র।
Humayun Ahmed,"ইমন যে তার দাদুর ঘরে যাবার জন্যে এত ব্যস্ত, এটাও তার একটা কারণ হতে পারে ।"
Humayun Ahmed,এখন বাজছে এগারোটা।
Humayun Ahmed,ফিরোজ জ্বর নিয়েই বের হয়ে গেছে।
Humayun Ahmed,মনে হচ্ছে সে তার এম এ পরীক্ষা সত্যি দেবে না ।
Humayun Ahmed,ফিরোজের এই একটা ব্যাপার আছে।
Humayun Ahmed,হাসি তামাশা করেও যা বলে তাই।
Humayun Ahmed,সুরাইয়া গম্ভীর মুখে বারান্দায় দাঁড়িয়ে আছে।
Humayun Ahmed,তার হাতে ক্রিমের একটা কৌটা।
Humayun Ahmed,কৌটায় ইমনের দাঁত।
Humayun Ahmed,দাঁতটা সুরাইয়া সকাল বেলায় বিছানা ঠিক করতে গিয়ে পেয়েছে এবং অতি মূল্যবান বস্তুর মত কৌটায় ভরে রেখেছে।
Humayun Ahmed,ইমন নিশ্চয়ই দাঁতটা পেয়ে খুব খুশী হবে ।
Humayun Ahmed,একটা বস্তু নিজের শরীরের অংশ ছিল এখন নেই।
Humayun Ahmed,ব্যাপারটার মধ্যে বিরাট নাটকীয়তা আছে।
Humayun Ahmed,ইমন তার দাদীর ঘর থেকে বের হচ্ছে না।
Humayun Ahmed,"আকলিমা বেগম ডাকলেন, বৌমা হুইন্যা যাও ।"
Humayun Ahmed,সুরাইয়া তার শাশুড়ির দরজার সামনে দাড়াল।
Humayun Ahmed,তার মনটাই খারাপ হয়ে গেল।
Humayun Ahmed,কি বিশ্রী ব্যাপার—আকলিমা বেগমের শরীরের উপরের অংশে আজ কোন কাপড় নেই।
Humayun Ahmed,শাড়ির উপরের অংশটা তিনি কোমরে প্যাঁচ দিয়ে পরে আছেন।
Humayun Ahmed,"আকলিমা বেগম হাসি মুখে বললেন, কারবার দেখছ ?"
Humayun Ahmed,ইমইন্যার দাঁত পড়ছে।
Humayun Ahmed,সুরাইয়ার গা কাঁটা দিয়ে উঠল।
Humayun Ahmed,ইমইন্যা।
Humayun Ahmed,ইমইন্যা আবার কি ?
Humayun Ahmed,তার ইমন কি কাজের ছেলে যে তাকে ইমইন্যা ডাকতে হবে !
Humayun Ahmed,বান্দরডারে কি সুন্দর লাগতাছে দেখ।
Humayun Ahmed,বান্দর আবার ফোকলা দাঁতে হাসে।
Humayun Ahmed,ও বান্দর তুই হাসস ক্যান ?
Humayun Ahmed,ইমইন্যা বান্দর হাসে।
Humayun Ahmed,ভ্যাকভ্যাকাইয়া হাসে।
Humayun Ahmed,ইমন কি হাসবে আকলিমা বেগম হেসে হেসে কুটি কুটি হচ্ছেন।
Humayun Ahmed,তিনি পা লম্বা করে মেঝেতে হেলান দিয়ে বসেছেন।
Humayun Ahmed,ইমন বসে আছে তাঁর ছড়ানো পায়ের উপর।
Humayun Ahmed,তিনি মাঝে মাঝে পা নাড়ছেন ইমনের আনন্দ তাতেই উথলে উঠছে।
Humayun Ahmed,"আকলিমা বেগম হাসি মুখে ছড়া কাটলেন,
দাঁত পরা কুলি পরা মধ্যিখানে খাল
বুড়ি বেটি হাইগ্যা থুইছে
বাইশ হাত লম্বা নাল ।"
Humayun Ahmed,এইবার হাসার পালা ইমনের।
Humayun Ahmed,এমন মজার ছড়া মনে হয় সে তার ইহ জীবনে শুনেনি ।
Humayun Ahmed,"সুরাইয়া কঠিন গলায় বলল, ইমন আসতো ।"
Humayun Ahmed,"আকলিমা বেগম বললেন, থাউক না খেলতাছে খেলুক।"
Humayun Ahmed,তুমি তোমার কাম কর।
Humayun Ahmed,ও ইমইন্যা দাঁতের ফাক দিয়া ছেপ ফেল দেখি ।
Humayun Ahmed,ইমন দাঁতের ফাক দিয়ে পিচ করে থুথু ফেলল।
Humayun Ahmed,সেই থুথু পড়ল তার দাদীর গায়ে ।
Humayun Ahmed,তিনি হেসে কুটি কুটি হচ্ছেন।
