author name,tokenized_sentence
রোকেয়া সাখাওয়াত হোসেন,আর সেই পিপাসী সে পেয়ালাটি দুই হস্তে ( যেন কত আদরের সহিত জড়াইয়া) ধরিয়া চা পান করিতে লাগিল!
রোকেয়া সাখাওয়াত হোসেন,আহা!
রোকেয়া সাখাওয়াত হোসেন,না জানি সে কেমন পিপাসা!
রোকেয়া সাখাওয়াত হোসেন,অনলরচিত পিপাসা!
রোকেয়া সাখাওয়াত হোসেন,কিম্বা গরলরচিত পিপাসা!
রোকেয়া সাখাওয়াত হোসেন,"সে সময় হয় ত তাহার শরীরে অনুভব শক্তি ছিল না,-নচেৎ অত গরম পেয়ালা ও কোমল হস্তে সহিবে কেন?"
রোকেয়া সাখাওয়াত হোসেন,"আট বৎসরের শিশু-ননীর পুতুল, তাহার হাতে গরম পেয়ালা!"
রোকেয়া সাখাওয়াত হোসেন,আর সেই তপ্ত চা-স্বাস্থ্য ভাল থাকিলে নিশ্চয় গলায় ফোস্কা হইত!
রোকেয়া সাখাওয়াত হোসেন,আর ঐ মাখন-গঠিত কচি হাত দুটি জ্বলিয়া গলিয়া যাইত!
রোকেয়া সাখাওয়াত হোসেন,সেই চা তাহার শেষ পথ্য-আর কিছু খায় নাই।
রোকেয়া সাখাওয়াত হোসেন,"আক্ষেপ এই যে, জল কেন দিলাম না।"
রোকেয়া সাখাওয়াত হোসেন,রোগ সারিবার আশায় জল দিতাম না।
রোকেয়া সাখাওয়াত হোসেন,"রোগ যদি না সারিল, তবে জল কেন দিলাম না?"
রোকেয়া সাখাওয়াত হোসেন,"এই জন্যই ত রাত্রি দিন শুনি,-“পিপাসা, পিপাসা”!"
রোকেয়া সাখাওয়াত হোসেন,ঐ জন্যই ত এ নরকযন্ত্রণা ভোগ করি।
রোকেয়া সাখাওয়াত হোসেন,"আর সেই গরম চা’র পেয়ালা চরে সম্মুখে ঘুরিয়া বেড়ায়, হৃদয়ে আঘাত করে, প্রাণ দগ্ধ করে!"
রোকেয়া সাখাওয়াত হোসেন,"চক্ষু মুদ্রিত করিলে দেখি-অন্ধকারে জ্যোতিস্ময় অরে লেখা- “পিপাসা, পিপাসা”!"
রোকেয়া সাখাওয়াত হোসেন,নিশীথ সময়ে গৃহছাদে উঠিলাম।
রোকেয়া সাখাওয়াত হোসেন,আকাশমণ্ডল পরিস্সরর ছিল কোটী কোটী তারকা ও চন্দ্র হীরক প্রভায় জ্বলিতেছিল।
রোকেয়া সাখাওয়াত হোসেন,"আমার পোড়া চক্ষে দেখিলাম-ঐ তারকা-অরে লেখা-“পিপাসা, পিপাসা”!"
রোকেয়া সাখাওয়াত হোসেন,"আমি নিজের পিপাসা লইয়া ব্যস্ত, তাহাতে আবার বিশ্বচরাচর পিপাসা দেখায়-পিপাসা শুনায়!"
