Author,Genre,Source,Text
Humayun Ahmed,Novel,Opekkha,এত সামান্য যে ঠোঁট পর্যন্ত ফাঁক হল না।

Humayun Ahmed,Novel,Opekkha,মজার কিছু ঘটল না।

Humayun Ahmed,Novel,Opekkha,ঘটবে না তা সে জানতো।

Humayun Ahmed,Novel,Opekkha,বড়রা ছোটদের ভুলাবার জন্যে মিথ্যা কথাও বলে।

Humayun Ahmed,Novel,Opekkha,ইমন আয়নার সামনে থেকে সরে গেল।

Humayun Ahmed,Novel,Opekkha,রওনা হল তার দাদীর ঘরের দিকে।

Humayun Ahmed,Novel,Opekkha,মিথ্যা কথা বলায় মা'র কাছে তার এখন আর যেতে ইচ্ছা করছে না।

Humayun Ahmed,Novel,Opekkha,সে ঠিক করল মায়ের সামনে দিয়েই সে দাদীর ঘরে যাবে তবে মা'র দিকে ফিরে তাকাবে না।

Humayun Ahmed,Novel,Opekkha,শুধু শুধু আয়নার সামনে দাঁড় করানোয় মা'র উপর তার রাগ লাগছে।

Humayun Ahmed,Novel,Opekkha,সুরাইয়া মিথ্যা কথা বলে নি।

Humayun Ahmed,Novel,Opekkha,ইমন যদি আয়নার সামনে দাঁড়িয়ে হাসত তাহলে সত্যি মজার একটা ব্যাপার ঘটত।

Humayun Ahmed,Novel,Opekkha,ইমন দেখতে পেত তার সামনের পাটির একটা দাঁত পড়ে গেছে।

Humayun Ahmed,Novel,Opekkha,সামান্য একটা দাঁত পড়ে যাবার জন্যে তার চেহারা গেছে পাল্টে।

Humayun Ahmed,Novel,Opekkha,তাকে চেনা যাচ্ছে না ।

Humayun Ahmed,Novel,Opekkha,সুরাইয়া আগ্রহ নিয়ে বারান্দায় অপেক্ষা করছে।

Humayun Ahmed,Novel,Opekkha,"এই বুঝি ছেলের বিকট চিৎকার শোনা যাবে—“মা, আমার দাঁত পড়ে গেছে।”"

Humayun Ahmed,Novel,Opekkha,“মা আমার দাঁত পড়ে গেছে।”

Humayun Ahmed,Novel,Opekkha,সেরকম কিছুই হল না।

Humayun Ahmed,Novel,Opekkha,ছেলেকে গম্ভীর ভঙ্গিতে বারান্দায় আসতে দেখা গেল।

Humayun Ahmed,Novel,Opekkha,মা'র সামনে দিয়েই সে যাচ্ছে অথচ সে তার দিকে ফিরে তাকাচ্ছে না ।

Humayun Ahmed,Novel,Opekkha,"সুরাইয়া ডাকল, “এই ব্যাটা।”"

Humayun Ahmed,Novel,Opekkha,“এই।”

Humayun Ahmed,Novel,Opekkha,ইমন মায়ের ডাক সম্পূর্ণ অগ্রাহ্য করে ঢুকে গেল দাদীর ঘরে।

Humayun Ahmed,Novel,Opekkha,সুরাইয়ার মনটা খারাপ হয়ে গেল ।

Humayun Ahmed,Novel,Opekkha,এই ছেলে কি পুরোপুরি তার বাবার মত হয়ে যাচ্ছে ?

Humayun Ahmed,Novel,Opekkha,রোবট মানব ?

Humayun Ahmed,Novel,Opekkha,"কোন কিছুতে কোন আগ্রহ নেই, কৌতূহল নেই।"

Humayun Ahmed,Novel,Opekkha,বিস্মিত হবার ক্ষমতা নেই ।

Humayun Ahmed,Novel,Opekkha,"প্ৰথম দাঁত পড়া যে কোন শিশুর জন্যে বিরাট রোমাঞ্চকর অভিজ্ঞতা, অথচ ইমন কেমন নির্বিকার।"

Humayun Ahmed,Novel,Opekkha,দাদীর ঘরে ঢোকার আগে ইমন তার ছোট চাচার ঘরের সামনে দাঁড়াল ।

Humayun Ahmed,Novel,Opekkha,ছোট চাচাকে তার বেশ ভাল লাগে।

Humayun Ahmed,Novel,Opekkha,ছোট চাচা বড় মানুষ হলেও বড়দের মত না।

Humayun Ahmed,Novel,Opekkha,ছোট চাচার ঘরের দরজা খোলা।

Humayun Ahmed,Novel,Opekkha,"তিনি ইমনকে দেখে ডাকলেন-এই যে মিষ্টার স্ট্রং ম্যান, শুনে যা।"

Humayun Ahmed,Novel,Opekkha,ইমনের তখন আর ঘরে ঢুকতে ইচ্ছে করল না।

Humayun Ahmed,Novel,Opekkha,সে রওনা হল দাদীর ঘরের দিকে।

Humayun Ahmed,Novel,Opekkha,ইমনের ছোট চাচা ফিরোজ ঘর থেকে বের হল ।

Humayun Ahmed,Novel,Opekkha,"সুরাইয়ার কাছে গিয়ে হাই তুলতে তুলতে বলল, ভাবী একটু চা খাওয়াওতো ।"

Humayun Ahmed,Novel,Opekkha,ফিরোজের বেশ ক'দিন ধরে জ্বর চলছে।

Humayun Ahmed,Novel,Opekkha,তার চোখ লাল ।

Humayun Ahmed,Novel,Opekkha,শেভ করছে না বলে খোঁচা খোঁচা দাড়িতে তাকে ভয়ংকর লাগছে।

Humayun Ahmed,Novel,Opekkha,অসুখ বিসুখ তাকে খুব কাবু করে ।

Humayun Ahmed,Novel,Opekkha,এই কদিনের জ্বরে সে শুকিয়ে চিমসা হয়ে গেছে ।

Humayun Ahmed,Novel,Opekkha,"সুরাইয়া বলল, তোমার জ্বরের অবস্থা কি ?"

Humayun Ahmed,Novel,Opekkha,“জ্বরের অবস্থা জানি না ভাবী।”

Humayun Ahmed,Novel,Opekkha,আমার জল বসন্ত হয়েছে বলে মনে হচ্ছে ।

Humayun Ahmed,Novel,Opekkha,শরীরে গোটা গোটা কি যেন উঠেছে।

Humayun Ahmed,Novel,Opekkha,"“বল কি, চিকেন পক্স হয়েছে ?”"

Humayun Ahmed,Novel,Opekkha,"ফিরোজ হাসি মুখে বলল, হয়েছে।"

Humayun Ahmed,Novel,Opekkha,"এবং আমি অত্যন্ত গুরুত্বপূর্ণ একটা সিদ্ধান্ত নিয়েছি, সেটাও জল বসন্তের মতই ভয়াবহ।"

Humayun Ahmed,Novel,Opekkha,আমি এম এ পরীক্ষা দিচ্ছি না ভাবী ।

Humayun Ahmed,Novel,Opekkha,"ড্রপ দিচ্ছ ?"

Humayun Ahmed,Novel,Opekkha,"ড্রপ ট্রপ না ।"

Humayun Ahmed,Novel,Opekkha,পড়াশোনার পাঠ শেষ করে দিলাম।

Humayun Ahmed,Novel,Opekkha,এম এ পাশ বেকার শুনতে খুব খারাপ লাগে।

Humayun Ahmed,Novel,Opekkha,বি এ পাশ বেকার শুনতে তত খারাপ লাগে না ।

Humayun Ahmed,Novel,Opekkha,শ খানিক টাকা দিতে পারবে ভাবী ?

Humayun Ahmed,Novel,Opekkha,দিতে পারলে দাও।

Humayun Ahmed,Novel,Opekkha,"অসুখ নিয়ে কোথায় বের হবে ?"

Humayun Ahmed,Novel,Opekkha,"ফিরোজ গম্ভীর মুখে বলল, সব বন্ধু-বান্ধবের বাসায় যাব।"

Humayun Ahmed,Novel,Opekkha,এম এ পরীক্ষা যে দিচ্ছি না এই খবরটা দেব এবং জল বসন্তের জীবাণু ডিসট্রিবিউট করে আসব।

Humayun Ahmed,Novel,Opekkha,ওরা বুঝবে কত ধানে কত চাল।

Humayun Ahmed,Novel,Opekkha,"ভাবী শোন, চা যে আনবে শুধু লিকার, নো মিল্ক, নো সুগার।"

Humayun Ahmed,Novel,Opekkha,"আচ্ছা থাক, চা লাগবে না ।"

Humayun Ahmed,Novel,Opekkha,'লাগবে না কেন ?

Humayun Ahmed,Novel,Opekkha,"চা খাব ভেবেই কেমন বমি বমি লাগছে।"

Humayun Ahmed,Novel,Opekkha,চায়ের বদলে টাকা দাও ।

Humayun Ahmed,Novel,Opekkha,একশ না পারলে পঞ্চাশ।

Humayun Ahmed,Novel,Opekkha,পঞ্চাশ না পারলে কুড়ি ।

Humayun Ahmed,Novel,Opekkha,"সুরাইয়া শান্ত গলায় বলল, টাকা আমি দিচ্ছি, তুমি আমার কথা শোন।"

Humayun Ahmed,Novel,Opekkha,কোথাও বের হয়ো না।

Humayun Ahmed,Novel,Opekkha,শুয়ে রেস্ট নাও।

Humayun Ahmed,Novel,Opekkha,কয়েকদিন আগে জণ্ডিস থেকে উঠেছ।

Humayun Ahmed,Novel,Opekkha,ফিরোজ শোবার ঘরের দিকে চলে গেল।

Humayun Ahmed,Novel,Opekkha,বিছানায় শুয়ে থাকার জন্যে গেল না ।

Humayun Ahmed,Novel,Opekkha,কাপড় বদলাবার জন্যে গেল ।

Humayun Ahmed,Novel,Opekkha,চারদিন ঘরে থেকে তার দম বন্ধ হয়ে আসছে।

Humayun Ahmed,Novel,Opekkha,নিঃশ্বাস ফেলার জন্যে তাকে বাইরে যেতেই হবে।

Humayun Ahmed,Novel,Opekkha,জল বসন্তের জীবাণু ডিসট্রিবিউটের ব্যাপারেও সে রসিকতা করছে না।

Humayun Ahmed,Novel,Opekkha,সে আসলেই ঠিক করে রেখেছে সব বন্ধু বান্ধবের সঙ্গে দেখা করবে।

Humayun Ahmed,Novel,Opekkha,"যতদূর সম্ভব ঘসাঘসি
করে আসবে ।"

Humayun Ahmed,Novel,Opekkha,আকলিমা বেগমের ঘর থেকে তাঁর এবং ইমনের হাসির শব্দ আসছে।

Humayun Ahmed,Novel,Opekkha,ইমন হাসতে হাসতে প্রায় ভেঙ্গে পড়ে যাচ্ছে।

Humayun Ahmed,Novel,Opekkha,হেচকির মত উঠছে।

Humayun Ahmed,Novel,Opekkha,সুরাইয়া ভুরু কুঁচকে ফেলল।

Humayun Ahmed,Novel,Opekkha,তার কোন কথায়তো ছেলে এমন করে হাসে না ।

Humayun Ahmed,Novel,Opekkha,শাশুড়ির ঘরে এমন কি ঘটল যে হাসতে হাসতে ছেলের হেঁচকি উঠে গেল ?

Humayun Ahmed,Novel,Opekkha,বাচ্চারা বাচ্চাদের সঙ্গ পছন্দ করবে।

Humayun Ahmed,Novel,Opekkha,সত্তুর বছরের একজন বৃদ্ধার সঙ্গ তার এত পছন্দ হবে কেন ?

Humayun Ahmed,Novel,Opekkha,সুরাইয়ার সবচে যেখানে আপত্তি তা হচ্ছে ছেলে তার দাদীর সঙ্গে থেকে থেকে গ্রাম্য কথা শিখে যাচ্ছে।

Humayun Ahmed,Novel,Opekkha,আকলিমা বেগম বিশুদ্ধ নেত্রকোনার ভাষায় কথা বলেন— “বিছুন আইন্যা বাও দে” অর্থাৎ “পাখা এনে বাতাস কর” জাতীয় অদ্ভুত ভাষা ।

Humayun Ahmed,Novel,Opekkha,শিশুরা অদ্ভুত ভাষাটাই সহজে গ্রহণ করে ।

Humayun Ahmed,Novel,Opekkha,ইমন এর মধ্যেই তার দাদীর কাছ থেকে বিকট বিকট কিছু শব্দ শিখেছে।

Humayun Ahmed,Novel,Opekkha,খুব স্বাভাবিক ভাবে সে শব্দগুলি বলে ।

Humayun Ahmed,Novel,Opekkha,আর সুরাইয়া আতংকে অস্থির হয়।

Humayun Ahmed,Novel,Opekkha,"এইতো কয়েকদিন আগে ইমন খুব স্বাভাবিক ভাবে বলল, ব্যথা করছে।"

Humayun Ahmed,Novel,Opekkha,"সুরাইয়া বলল, কোথায় ব্যথা করে পেটে ?"

Humayun Ahmed,Novel,Opekkha,"ইমন বলল, না পেটে না ।"

Humayun Ahmed,Novel,Opekkha,তাহলে কোথায় ?

Humayun Ahmed,Novel,Opekkha,"ইমন ভুরু কুঁচকে বলল, পুন্দে ব্যথা ।"

Humayun Ahmed,Novel,Opekkha,সুরাইয়া হতভম্ব।

Humayun Ahmed,Novel,Opekkha,পুন্দে ব্যথা মানে ?

Humayun Ahmed,Novel,Opekkha,এটা কোন ধরনের ভাষা ?
